user_id,user_name,user_screenname,user_created_at
941354286872702978,C Denny,@cookiebandit44,Thu Dec 14 17:08:46 GMT 2017
213779027,Lily,@Brillil22,Tue Nov 09 19:43:29 GMT 2010
36892722,curious monkey,@terlovins,Fri May 01 06:38:13 BST 2009
783481429631967232,Desiree ????,@DesireeJungian,Wed Oct 05 02:38:24 BST 2016
4341845315,Mr Claypole,@AlexisPavlou,Tue Dec 01 17:12:31 GMT 2015
293083522,Laura Vyrynen,@LauraVayr,Wed May 04 19:41:29 BST 2011
22532456,Cranky Granny ?????,@_dralaterdzo,Mon Mar 02 20:56:34 GMT 2009
455400860,daidy,@daidygirl,Thu Jan 05 02:26:28 GMT 2012
924329295790604288,Paula Sue Glashauser,@SueGlashauser,Sat Oct 28 18:37:32 BST 2017
18750257,Sagan Morrow,@Saganlives,Thu Jan 08 02:36:24 GMT 2009
311746761,RossDailyNews,@RossDailyNews,Mon Jun 06 01:19:24 BST 2011
4745703013,Shower Thoughts,@Shower_Logic,Tue Jan 12 00:36:31 GMT 2016
2173596900,Diabolo Moon  ?,@KissKissByeBye_,Mon Nov 04 08:31:30 GMT 2013
1026901854091988993,onita,@onita77218804,Tue Aug 07 19:44:15 BST 2018
1860934988,Maggie,@MaggieTiggerxxx,Fri Sep 13 16:26:50 BST 2013
801722556331999233,Cool Projects Ltd,@CoolProjectsLtd,Thu Nov 24 09:42:07 GMT 2016
728656668909674496,ldris I was ere I saw Elba.,@antonyfalco,Fri May 06 19:44:22 BST 2016
801598358,DropSquad,@dropsquad52,Tue Sep 04 02:42:56 BST 2012
407515092,Valerie Estrella,@Valstar67,Tue Nov 08 05:29:03 GMT 2011
1936076924,CF James,@CF_James,Sat Oct 05 02:49:02 BST 2013
74417662,James Cameron,@Jamesogradycam,Tue Sep 15 11:43:38 BST 2009
190772657,Linda Morris Kelley,@lmmkelley,Tue Sep 14 21:12:23 BST 2010
4850032211,Iaki,@FlyingspaguetiM,Tue Jan 26 14:52:37 GMT 2016
925006951926390784,Regen Network,@regen_network,Mon Oct 30 14:30:17 GMT 2017
976743014847713280,LithiumSpotLight,@LithiumSpot,Thu Mar 22 08:50:56 GMT 2018
187043060,Dale Kasler,@dakasler,Sun Sep 05 03:59:49 BST 2010
784084496098492416,Natasha Bates,@natasha367b,Thu Oct 06 18:34:46 BST 2016
65994074,Elisabetta,@elisabettaly,Sat Aug 15 23:41:25 BST 2009
550407268,Alex Moreno,@LaurenSivan1fan,Tue Apr 10 21:07:36 BST 2012
1005209094,Peter Graham,@pgrahammtl,Wed Dec 12 00:41:41 GMT 2012
2841151390,DMS,@DMSMusicSchool,Wed Oct 22 13:00:34 BST 2014
237721320,Kyel Matin,@massiveboy90,Thu Jan 13 13:39:09 GMT 2011
2260693892,Prof C E  simmons,@charles97564117,Tue Dec 24 20:49:00 GMT 2013
705276009,rein van ransbeeck,@RRansbeeck,Tue Oct 08 19:42:30 BST 2013
717802567925764096,John Lauer,@jplau1,Wed Apr 06 20:54:03 BST 2016
23208115,Linda Givetash,@Givetash,Sat Mar 07 16:34:27 GMT 2009
8921662,Emiliana Chvez,@emiliana,Mon Sep 17 02:29:11 BST 2007
121547660,Esa Holopainen,@Esaholle,Tue Mar 09 21:12:30 GMT 2010
864910630481997824,BIC,@MaviUfo,Wed May 17 19:28:58 BST 2017
578893829,Patrick Cunningham,@P_J_Cunningham,Sun May 13 12:55:03 BST 2012
3131285045,Melanie Carmichael,@MelanieMelbags,Thu Apr 02 12:58:37 BST 2015
1004694289,Friends of Science,@FriendsOScience,Tue Dec 11 19:12:22 GMT 2012
2586317424,Danneeeeeeeeee,@Sandwich_Cake,Tue Jun 24 21:52:54 BST 2014
4821212529,Monica,@MonicaFinders,Sun Jan 17 15:09:03 GMT 2016
379109862,Frank Canete,@HawaiianKiko12,Sat Sep 24 12:35:24 BST 2011
16476911,Shi,@ShiCooks,Sat Sep 27 00:20:04 BST 2008
721526152515289088,LamaLens ?,@LamaLens,Sun Apr 17 03:30:14 BST 2016
1456957934,il divanonauta,@donbicenzo,Sat May 25 14:21:04 BST 2013
888894079383121920,Merriebeths13,@MerriebethSaenz,Sat Jul 22 23:50:38 BST 2017
3201140218,Cayli,@cansincayli1,Fri Apr 24 14:04:46 BST 2015
383179402,shiny Hec(idna),@elHectro2,Sat Oct 01 13:14:39 BST 2011
935438379055042561,Missing&Found Worldwide,@missing_n_found,Tue Nov 28 09:21:03 GMT 2017
3651173116,Liz Clements,@LizClements,Mon Sep 14 09:27:39 BST 2015
19059966,willem middelkoop,@wmiddelkoop,Fri Jan 16 08:57:11 GMT 2009
118278831,Shayne Korithoski,@shaynekori,Sun Feb 28 04:41:49 GMT 2010
21900896,MarouaneBenjelloun,@MarouaneB,Wed Feb 25 18:46:14 GMT 2009
235850023,Larry Kaplan,@KaplanLarry,Sun Jan 09 06:22:00 GMT 2011
2236412437,ThinkingObserver,@ThinkingObservr,Sun Dec 08 18:20:14 GMT 2013
1015943750,lodovico antonini,@magog53,Sun Dec 16 19:45:25 GMT 2012
222209880,Nereus Program,@nereusprogram,Thu Dec 02 19:30:06 GMT 2010
67545820,Stephan Freeman,@StephanFreeman,Fri Aug 21 07:40:57 BST 2009
2981423097,Michael David Berger,@somehistorian,Fri Jan 16 17:37:40 GMT 2015
19709120,Yorkshire Water,@YorkshireWater,Thu Jan 29 12:52:20 GMT 2009
2657833483,Connor Gibson,@ClimateConnor,Fri Jul 18 22:40:30 BST 2014
14559745,World Resources Inst,@WorldResources,Sun Apr 27 18:15:35 BST 2008
795385897105526785,JustAtonement,@JustAtonement,Sun Nov 06 22:02:30 GMT 2016
1026871748912852992,RedRiverDesignsCanada,@Redriverdesign,Tue Aug 07 17:44:38 BST 2018
161486054,Sarah Hillware,@SarahHillware,Thu Jul 01 01:06:12 BST 2010
2223753794,Fran from Mass. ? #Resist #GlovesOff #ITMFA,@PatsSoxFran,Sat Nov 30 21:30:25 GMT 2013
980016780461723648,Outsydeuz,@Outsydeuz,Sat Mar 31 10:39:43 BST 2018
97734896,Senior.com,@SeniorOnline,Fri Dec 18 19:45:30 GMT 2009
884278437296340992,YEFI,@YEFI2,Mon Jul 10 06:09:43 BST 2017
86969690,eric f. bast,@apfeleric,Mon Nov 02 16:01:24 GMT 2009
4157628142,Matt Barker,@MattBarkerBRE,Tue Nov 10 16:14:47 GMT 2015
1417427173,#4Humanity,@Me_AYS,Fri May 10 08:14:34 BST 2013
332923995,QFAD31AKA,@QFAD31AKA,Sun Jul 10 18:30:39 BST 2011
1026903152979783682,annabell,@annabel74854622,Tue Aug 07 19:49:25 BST 2018
294533018,Dr Manoj Dora,@manojkdora,Sat May 07 10:47:24 BST 2011
2431973106,LeoVegas,@LeoVegasUK,Mon Apr 07 13:36:13 BST 2014
3268454162,ArchaeoWorld,@ArchaeoWorld,Sat Jul 04 22:51:22 BST 2015
2792735752,Esther O'Hara,@esther_hara,Mon Sep 29 21:02:36 BST 2014
807644211763888128,Anne Elder,@anne_elder58,Sat Dec 10 17:52:40 GMT 2016
809407245268164608,Pain Advocate,@Pain_Advocate,Thu Dec 15 14:38:20 GMT 2016
941399943335567360,H. Jahanam ????,@GehennaHelena,Thu Dec 14 20:10:11 GMT 2017
144737971,Infinite Unknown,@SecretNews,Mon May 17 06:04:13 BST 2010
632328791,Alec Tang ???,@AlecTang_,Tue Jul 10 22:28:23 BST 2012
48162456,David L. Hagen,@DavidLHagen,Thu Jun 18 00:33:04 BST 2009
69053,Resting Witch Face ???,@Aine,Thu Dec 14 23:41:16 GMT 2006
988171834251268096,Solitaire R.,@SolitaireR4,Sun Apr 22 22:44:59 BST 2018
246207401,Ufrieda Ho,@Ufrieda,Wed Feb 02 10:50:20 GMT 2011
4501740258,Tejas Gal,@geekie0724,Wed Dec 09 00:08:41 GMT 2015
31257853,Texas Democrat,@bejaha,Wed Apr 15 00:07:37 BST 2009
4244295106,Nomie Briard,@eimeon71380,Sat Nov 21 19:22:39 GMT 2015
56398026,PAPERGIRLS?,@PAPERGIRLS,Mon Jul 13 16:17:04 BST 2009
397671402,craig stolarczyk,@craigstolarczyk,Tue Oct 25 01:47:16 BST 2011
781964996,Annika Hagberg,@AnnikaHagberg,Sun Aug 26 08:54:37 BST 2012
267872975,Bronte Woodruff,@brontewoodruff,Thu Mar 17 18:15:54 GMT 2011
14411304,The Sacramento Bee,@sacbee_news,Wed Apr 16 19:44:06 BST 2008
882038989624139778,David Cooke Jr.,@dtcjrenergy,Tue Jul 04 01:50:57 BST 2017
1607214534,eweather,@Eweather13,Sat Jul 20 03:29:59 BST 2013
121156279,SSF,@ssgovforum,Mon Mar 08 16:07:11 GMT 2010
158511639,Cantfiggeritout?,@cantfiggeritout,Tue Jun 22 23:25:58 BST 2010
958872276363038726,Everything Hurricane,@EthingHurricane,Thu Feb 01 01:19:00 GMT 2018
2230282258,Carolin,@Color_Of_Joy,Tue Dec 17 15:26:39 GMT 2013
239460154,Bob Lazzari,@Bob_Lazzari,Mon Jan 17 17:39:22 GMT 2011
1482630540,Annie Mwape,@anniemwape707,Tue Jun 04 17:13:28 BST 2013
4413509427,Claudia Fousert-Poeder,@PoederClaudia,Tue Dec 08 07:53:44 GMT 2015
870188514046087168,WWSA,@WiseWolfSeesAll,Thu Jun 01 09:01:23 BST 2017
82476218,vamshi raj,@vamshi_tweetin,Wed Oct 14 23:44:21 BST 2009
255505537,Erin Madden,@ErinMaddenYWG,Mon Feb 21 14:16:04 GMT 2011
863235865618808832,Andrea,@Andrea51544005,Sat May 13 04:34:03 BST 2017
3378699195,Jacquelyn Brewer,@jackieLbrewer,Thu Jul 16 13:52:12 BST 2015
1234761066,Sara Louise Roberts,@saraholytrinity,Sat Mar 02 13:58:03 GMT 2013
2661580904,Martin Garcia,@DarkEnergy515,Sun Jul 20 04:47:17 BST 2014
122145996,Krishnakumar PK,@kkumarpk,Thu Mar 11 19:02:51 GMT 2010
2233341246,Social Good News,@mysocialgood,Fri Dec 06 18:09:10 GMT 2013
1681068492,Trencher Los Angeles,@TrencherLA,Sun Aug 18 17:25:28 BST 2013
4243349981,GJS,@smudgeswoshy51,Sat Nov 21 16:37:03 GMT 2015
565613322,Christian Kennedy ?,@comebackkid4723,Sat Apr 28 16:39:47 BST 2012
212065957,Nunai,@Morphineilusion,Fri Nov 05 01:27:13 GMT 2010
786177353307291648,CJ,@Boys_BAC,Wed Oct 12 13:11:02 BST 2016
1301100498,Scott Ainslie,@Scott4Streatham,Mon Mar 25 21:01:50 GMT 2013
254408953,msf has rainn4eu,@mervynvk,Sat Feb 19 06:19:06 GMT 2011
159435309,Michela De Giusti,@MichelaDG,Fri Jun 25 11:51:19 BST 2010
303427783,Louise Hunter,@HunterLouise,Sun May 22 22:11:11 BST 2011
972199223704694784,Canadian Coastal Resilience Forum,@coastriskcanada,Fri Mar 09 19:55:32 GMT 2018
328270932,Bill McKenzie,@wmmckenz,Sun Jul 03 03:09:10 BST 2011
783796635927281664,Mary G,@MaryGra66846713,Wed Oct 05 23:30:55 BST 2016
820204081,Mark Robinson,@markrWRI,Wed Sep 12 20:21:59 BST 2012
485838209,Eastbourne FoE,@eastbournefoe,Tue Feb 07 16:46:54 GMT 2012
529678696,fionn,@salthillguy,Mon Mar 19 19:59:01 GMT 2012
757769203487281152,Eve,@eve_goes_local,Tue Jul 26 03:47:11 BST 2016
520641101,Amanda Wait,@spiralunbound,Sat Mar 10 18:51:21 GMT 2012
487311422,cumberickman,@cumberickman,Thu Feb 09 07:10:27 GMT 2012
4711693386,Sheri*DontBlameMeIWroteInGeorgeCarlin92&96*MamaGG3,@SheriMamaGG3,Tue Jan 05 03:59:52 GMT 2016
151625471,Margaret Hetherman,@hetherman,Thu Jun 03 22:26:18 BST 2010
1714177862,Eco-Fiction,@EcoFiction,Sat Aug 31 02:07:35 BST 2013
91140407,Polluter Watch,@PolluterWatch,Thu Nov 19 16:45:05 GMT 2009
4847757752,PoCuMo,@postcubedmodern,Tue Feb 02 05:05:18 GMT 2016
1148887310,Devon Downeysmith,@Devonskyyyy,Mon Feb 04 19:33:46 GMT 2013
1000361773227237376,Save Our Skibbereen,@SOSkibbereen,Sat May 26 14:03:27 BST 2018
591450508,Dean Milos,@DeanMilos,Sun May 27 03:44:55 BST 2012
575905433,Dr. Sarah E. Myhre,@SarahEMyhre,Thu May 10 04:50:00 BST 2012
360201349,Marti Reed,@homegypsy,Mon Aug 22 22:10:18 BST 2011
542701969,The Fellow,@24YorkWay,Sun Apr 01 18:19:22 BST 2012
2932309739,Citizens' Climate Lobby UK,@CitznsClimateUK,Fri Dec 19 17:22:18 GMT 2014
23636784,Antonio Maudes,@amaudes,Tue Mar 10 19:19:47 GMT 2009
3394715369,Susana Reluz Chafloq,@SusanaReluz,Thu Jul 30 00:36:14 BST 2015
1025434877015908352,Ed,@Ed02931403,Fri Aug 03 18:35:01 BST 2018
314681186,Ryan,@Ryan_D_B,Fri Jun 10 17:54:47 BST 2011
1271233682,SquareMileCider,@SquareMileCider,Sat Mar 16 02:31:45 GMT 2013
3981421759,Resilient Arizona,@resilient_az,Thu Oct 22 16:15:51 BST 2015
232276399,Caroline Kolek,@CarolineKolek,Thu Dec 30 18:21:56 GMT 2010
2556891253,Pdraic Flood,@PdraicFlood,Mon Jun 09 14:38:30 BST 2014
848983292569202688,Sher Edling,@sheredlingllp,Mon Apr 03 20:39:25 BST 2017
3006834917,Gaia Strategic,@Skowtura_Ini,Sat Jan 31 01:55:19 GMT 2015
3576685101,Henrike Semmler Le,@Oceana_Henrike,Mon Sep 07 13:14:47 BST 2015
334736186,David Morton,@DavidMorton359,Wed Jul 13 16:53:37 BST 2011
1868915700,Veronica Paige,@VeronicaPaige17,Sun Sep 15 20:36:54 BST 2013
974287237218123777,Kathleen Benita McNaughton,@KbenitaM,Thu Mar 15 14:12:33 GMT 2018
1960639806,@ Social Media????,@ATSocialMediaUK,Mon Oct 14 14:22:12 BST 2013
35549780,Ocean Champions,@OceanChampions,Sun Apr 26 21:03:12 BST 2009
50374193,Peter Daly,@peterjdaly,Wed Jun 24 18:38:16 BST 2009
923385082949365762,becomingSustainable,@bSUStoday,Thu Oct 26 04:05:34 BST 2017
547940095,Kipper42 #MeToo,@KipperNY42,Sat Apr 07 22:56:18 BST 2012
1401479592,NagUK101,@NagUK101,Sat May 04 06:50:56 BST 2013
916303836020649984,Ovais Sarmad,@OvaisSarmad,Fri Oct 06 15:07:13 BST 2017
20317767,silvia meder lilly,@nylilly,Sat Feb 07 16:28:28 GMT 2009
61297162,Duke Fuqua,@DukeFuqua,Wed Jul 29 22:12:00 BST 2009
560018753,Jenn,@AuntieJennRPh,Sun Apr 22 04:04:41 BST 2012
811229633463156737,Sara Jo Dyer,@maestrasjd,Tue Dec 20 15:19:51 GMT 2016
113689394,Enrique Gngora,@Egonpad,Fri Feb 12 17:49:13 GMT 2010
2402188650,MarineBio3,@MarineGenomics,Fri Mar 21 21:50:31 GMT 2014
728497602703073280,MeophamWeather,@Meopham_Weather,Fri May 06 09:12:18 BST 2016
30150844,J????? N?????,@onemorejosh,Fri Apr 10 04:38:23 BST 2009
4898931766,Steve Kayser,@CarrouselChrono,Thu Feb 11 18:49:33 GMT 2016
2557286838,Gary Michelson MMRF,@MichelsonMedRF,Mon Jun 09 19:15:05 BST 2014
2203686183,lostson,@lostson_,Sun Dec 01 20:59:34 GMT 2013
988068065504980992,Rebecca,@ImResisting,Sun Apr 22 15:52:39 BST 2018
736473892487827457,Angela Fay,@lifelearner47,Sat May 28 09:27:13 BST 2016
2938619041,outlander sojourner,@choir1305,Sun Dec 21 19:58:14 GMT 2014
157751653,M Mascarenhas,@mmasc,Sun Jun 20 20:31:23 BST 2010
566213136,Fluffty Powers,@FlufftyP,Sun Apr 29 10:00:47 BST 2012
422691072,myneedlehabit,@CarlaHansen1,Sun Nov 27 15:30:19 GMT 2011
44023682,Jorge Puebla,@JorgePuebla,Tue Jun 02 02:14:10 BST 2009
45552541,Amanda Bird,@Oxtedbird,Mon Jun 08 13:19:12 BST 2009
245660224,TurtleWoman,@TurtleWoman777,Tue Feb 01 05:29:17 GMT 2011
946836518471110664,Enes platform,@ns_platform,Fri Dec 29 20:13:12 GMT 2017
38722883,Noemi Espinoza -All views are my own,@nespinoza72,Fri May 08 20:07:09 BST 2009
143075839,Claire Wetton,@wettster,Wed May 12 15:31:41 BST 2010
295314825,Gerard Crossan,@Gerchanovsky7,Sun May 08 20:40:52 BST 2011
18255255,Alyson Shane,@alysonshane,Fri Dec 19 23:06:06 GMT 2008
228121926,Lizzie,@lizifle,Sat Dec 18 19:50:47 GMT 2010
12803712,Stephen Bov,@StephenBove,Mon Jan 28 22:16:19 GMT 2008
637136238,Dereck Joubert,@dereckbeverly,Mon Jul 16 16:31:41 BST 2012
26559701,Jim Luke really needs a new longer name,@econproph,Wed Mar 25 18:41:00 GMT 2009
525350179,El Diego,@3L_D13G0,Thu Mar 15 13:01:31 GMT 2012
1017233320642600961,Ramiro de Aragn,@RamiroDeAragon,Thu Jul 12 03:24:57 BST 2018
2552906713,LasagnePizza,@LasagnePizza,Sat Jun 07 17:17:20 BST 2014
953342495617896450,wolf run homestead,@wolf238run,Tue Jan 16 19:05:37 GMT 2018
4870918930,Scott Cook,@scook2214,Tue Feb 02 00:36:40 GMT 2016
50468658,Waiting for Change!,@Kelbiko,Wed Jun 24 23:49:43 BST 2009
245036094,white.I.T.solutions,@whiteitsolution,Sun Jan 30 18:40:48 GMT 2011
22971125,AMAZON WATCH,@AmazonWatch,Thu Mar 05 20:15:00 GMT 2009
392179021,Success-Matters.com,@_SuccessMatters,Sun Oct 16 18:18:09 BST 2011
805831161587105792,Stratus,@StratusMBA,Mon Dec 05 17:48:15 GMT 2016
32359782,MetzMan??,@TheMetzMan,Fri Apr 17 11:07:53 BST 2009
73911737,Iaki Calvo Snchez,@inaki_calvo,Sun Sep 13 17:02:22 BST 2009
2803245280,William McCarren,@McCarrenBill,Sat Oct 04 01:16:32 BST 2014
1010203633818963969,Rodrigo Barrales,@rbarralesr,Fri Jun 22 17:51:29 BST 2018
3062034678,Carlos Cruz,@hollywoodcruz27,Thu Mar 05 02:21:25 GMT 2015
261659958,Senior Cats,@diebellagioia,Sun Mar 06 12:14:49 GMT 2011
39451174,Martin Hamilton,@martin_hamilton,Tue May 12 07:54:06 BST 2009
230080422,Ronni,@ronnirowan,Fri Dec 24 06:09:19 GMT 2010
2166362541,?TobiN ?,@tobineit,Sun Nov 03 13:37:36 GMT 2013
928150619281530880,XinhuaNet NA,@XinhuaNetNA,Wed Nov 08 06:42:06 GMT 2017
59217792,Frank O'Neill,@FRANKONEY,Wed Jul 22 20:13:33 BST 2009
2758429031,Maria Jordan,@mariarandlesjo1,Mon Sep 01 19:02:15 BST 2014
1014600481543540736,ReporterosOn,@OnReporteros,Wed Jul 04 21:02:59 BST 2018
898824456864485376,#HousingFirst UK,@HousingFirstUK,Sat Aug 19 09:30:24 BST 2017
1016815546694680579,Brett,@Brett90982084,Tue Jul 10 23:44:52 BST 2018
20550490,USA Above Party,@USAaboveparty,Tue Feb 10 21:58:58 GMT 2009
964094357660884992,Elle,@SyddallMarie,Thu Feb 15 11:09:41 GMT 2018
340014772,M.Rios,@MRios5,Fri Jul 22 01:53:52 BST 2011
165064747,Kate Boulton,@shafryn,Sat Jul 10 15:01:59 BST 2010
1022049069907275776,TastyLondon,@LondonFoodGall1,Wed Jul 25 10:21:01 BST 2018
102354989,Cathy Orlando,@ConnectedCathy,Wed Jan 06 12:20:47 GMT 2010
249673768,Liz Tran,@LizTran_,Wed Feb 09 15:01:42 GMT 2011
860169726,R Salter,@empiricainv,Wed Oct 03 19:54:00 BST 2012
402008149,disabilitypolitics,@dis_politics,Mon Oct 31 12:17:03 GMT 2011
3238464147,Woods Lodge Studios,@WoodsLodgeStud,Wed May 06 09:10:31 BST 2015
271227918,350 Sacramento,@350sacramento,Thu Mar 24 03:08:11 GMT 2011
3237876185,Christine Hill,@Christi46119463,Wed May 06 04:17:27 BST 2015
624610819,John Connor,@jconnoroz,Mon Jul 02 12:56:54 BST 2012
3410071419,ElectroCat,@Electrocatalyst,Sun Aug 09 11:39:08 BST 2015
245413593,Mitchell Owens CFP,@MitchOFInc,Mon Jan 31 16:59:50 GMT 2011
864215817084338176,Steven McCulloch,@SteveMcCVet,Mon May 15 21:28:01 BST 2017
901541314382180352,Erik van Raal,@ErikvanRaal,Sat Aug 26 21:26:14 BST 2017
1566751266,TF,@Mittens57,Wed Jul 03 22:59:59 BST 2013
931352059848245248,IEMA New Zealand,@IEMA_NZ,Fri Nov 17 02:43:29 GMT 2017
39612069,Loz Taylor,@lozza888,Tue May 12 23:19:26 BST 2009
292086883,Small Biz Local,@smallbizlocal,Tue May 03 03:36:27 BST 2011
2533524060,Beth Zyglowicz,@SpaceTurtleArt,Thu May 29 23:32:54 BST 2014
1962996336,LexieRenard Romance&Smut,@LexieRenard,Tue Oct 15 18:06:23 BST 2013
523900395,TinkLexi & r HuMom,@TinkLexi,Wed Mar 14 01:48:28 GMT 2012
264200572,DW - Environment,@dw_environment,Fri Mar 11 14:20:04 GMT 2011
24167293,Kaskadia,@kaskadia,Fri Mar 13 13:09:05 GMT 2009
62597046,Burlington Electric,@BurlingtonElec,Mon Aug 03 20:20:29 BST 2009
875798693802323971,Ms de cien cats:  Ex homeless cats,@mas_cien,Fri Jun 16 20:34:14 BST 2017
40026799,Samuel Bancroft,@Spiruel,Thu May 14 17:22:58 BST 2009
569281173,Siobhn Walls,@SiobhanWalls,Wed May 02 16:41:55 BST 2012
838635106369585152,Maria Esquivel,@u41me,Mon Mar 06 06:19:25 GMT 2017
163466316,Emilio Capitel,@kpitel,Tue Jul 06 15:00:03 BST 2010
24831042,ClimateThinker,@dezignerchat,Tue Mar 17 03:21:02 GMT 2009
1142700769,Jan Tangen,@jetangen,Sat Feb 02 15:23:03 GMT 2013
2851322011,Shauna ??? ???,@AttardoShauna,Sat Oct 11 00:09:38 BST 2014
2422183470,Rainer B. Langen,@RainerBLangen,Tue Apr 01 15:25:41 BST 2014
18536738,Norm Di Pasquale for Trustee Ward 9 TCDSB,@normsworld,Thu Jan 01 21:27:12 GMT 2009
707735790730653697,shesnottrump,@shesnottrump,Thu Mar 10 01:12:16 GMT 2016
21112669,Jessica Grace,@RedHeadedWriter,Tue Feb 17 18:10:30 GMT 2009
37735734,Stuart Leavenworth,@sleavenworth,Mon May 04 20:37:10 BST 2009
3122867738,Mousey ?,@cheeze4me,Wed Apr 01 05:15:02 BST 2015
519647428,Skylar Bayer,@drsrbayer,Fri Mar 09 17:07:55 GMT 2012
52910535,KarenCohn,@kcinvp,Thu Jul 02 01:39:33 BST 2009
2802091022,Matthew E. Kirby,@MkirbyE,Wed Sep 10 17:38:37 BST 2014
1241858048,Accident Lawyer OC,@AttorneyOC,Mon Mar 04 17:49:53 GMT 2013
884658332,Jesuit Justice,@JesuitJustice,Tue Oct 16 16:23:23 BST 2012
2392681590,EM Rapid Rescue,@EMRapidRescue,Sun Mar 16 13:03:18 GMT 2014
442026896,Bonnie Crombie ??,@BonnieCrombie,Tue Dec 20 17:35:20 GMT 2011
1429665138,Idil,@idilbk,Wed May 15 07:19:46 BST 2013
159052995,farid tejani,@faridtejani,Thu Jun 24 10:36:41 BST 2010
311975827,Emma Palmer,@emmapalmer2018,Mon Jun 06 12:34:16 BST 2011
923898980630761472,Buddha Travel,@BuddhaTravelUK,Fri Oct 27 14:07:37 BST 2017
40554686,Jacob Serge AKONO A.,@PATSERGY,Sat May 16 23:23:50 BST 2009
863577524751618048,Dianne Heywood,@DianneHeywood2,Sun May 14 03:11:41 BST 2017
2691158636,Calamityted,@calamityted,Tue Jul 29 23:07:12 BST 2014
709760189419929600,Mary Grant,@MaryGrant_Water,Tue Mar 15 15:16:30 GMT 2016
930513428371918848,Caruso Geography,@CarusoGeography,Tue Nov 14 19:11:04 GMT 2017
29319070,Lizzie Parrott,@l__kp,Tue Apr 07 00:05:11 BST 2009
16017472,High Country News,@highcountrynews,Wed Aug 27 21:56:27 BST 2008
768477124986568704,M Belayachi-Rigoreau,@Mfberi,Wed Aug 24 16:56:39 BST 2016
1849208568,MASRC,@_MASRC,Mon Sep 09 20:46:53 BST 2013
1619100726,jesskidng,@jesskidng,Thu Jul 25 03:18:09 BST 2013
14983972,Adam Ashton,@Adam_Ashton,Mon Jun 02 20:37:04 BST 2008
1026906588349652992,mireille bushnell,@mireillebushne7,Tue Aug 07 20:03:04 BST 2018
2505187038,#SewAngelicThreads,@SewingAngela,Sun May 18 19:32:22 BST 2014
4915672559,warz m,@lychylin,Mon Feb 15 20:59:10 GMT 2016
2898606468,Ashok Nellikar,@AshokNellikar,Thu Nov 13 16:57:25 GMT 2014
448585258,Gil Cividanes,@GilCividanes,Wed Dec 28 04:51:18 GMT 2011
304588226,Climate Reality CAN,@Reality_Canada,Tue May 24 20:29:39 BST 2011
48160300,Hale Burnside MD,@RuffusMD,Thu Jun 18 00:25:34 BST 2009
14267706,Alasdair Allan,@aallan,Mon Mar 31 18:14:59 BST 2008
789038665984991232,FES Connect,@FESnewsbrief,Thu Oct 20 10:40:52 BST 2016
608285485,Rick Lopez,@ViscountViktor,Thu Jun 14 17:28:49 BST 2012
124429161,Sophie Roberts,@SophieHenRob,Fri Mar 19 11:02:37 GMT 2010
23376374,Sheena Ashby ?? ?,@Amber64Dragon,Mon Mar 09 00:23:05 GMT 2009
3315851506,Cosmic G. Oriole,@Cosmicbi,Tue Jun 09 21:16:43 BST 2015
143259672,S.T. Ranscht,@STRanscht,Thu May 13 01:59:15 BST 2010
2582653146,BetterBodies,@1stBetterBodies,Sun Jun 22 19:47:28 BST 2014
602887885,Q6 Model Management,@Q6Models,Fri Jun 08 17:27:01 BST 2012
1025800359292399616,Kamohelo S,@KamoheloS2,Sat Aug 04 18:47:18 BST 2018
1835080920,Heather Luna,@keduzi,Sun Sep 08 22:59:49 BST 2013
1067097866,D V N T ?,@Dante_csgo,Mon Jan 07 00:49:56 GMT 2013
3263948979,mahankeyhani.com,@mahankeyhani,Sat May 16 22:08:36 BST 2015
730915863755362304,Werther Nieland,@werthernieland,Fri May 13 01:21:36 BST 2016
1022425387475906560,Kraha Thomas Bonduyiwe,@Kraha53571027,Thu Jul 26 11:16:22 BST 2018
5907272,DeSmogBlog,@DeSmogBlog,Wed May 09 19:03:03 BST 2007
1021756765896171521,Millennibike,@millennibike,Tue Jul 24 14:59:31 BST 2018
850503408507387905,Screamin' Eagle,@ManualLabor1,Sat Apr 08 01:19:48 BST 2017
20844791,Robin Elizabeth Herr,@CaliforniaRobin,Sat Feb 14 12:39:57 GMT 2009
2242861832,Mitch Jones,@GreenMitchJones,Thu Dec 12 20:09:33 GMT 2013
27286138,Michael Hindman,@mikehfoto,Sat Mar 28 19:00:07 GMT 2009
55841183,Dan Neuman,@dan613,Sat Jul 11 15:27:09 BST 2009
462182711,Tom Coffeen,@ipv6tom,Thu Jan 12 17:21:33 GMT 2012
2386229700,Just Judith'n'ALF,@JrehnJ,Thu Mar 13 03:20:18 GMT 2014
128817459,Martin Baxter,@mbaxteriema,Fri Apr 02 09:14:28 BST 2010
22849311,Nicole Dub,@NicoleDubeCTV,Wed Mar 04 22:55:41 GMT 2009
3060593925,Luks???? ???,@LuksGib,Wed Feb 25 03:08:20 GMT 2015
741264570015227905,Concerned Human Being,@Freediver_Doris,Fri Jun 10 14:43:40 BST 2016
99920355,TransitMatters,@transitmatters,Mon Dec 28 10:39:38 GMT 2009
2908040145,Noha Khalfaoui,@khalfaouinoha,Sat Dec 06 17:54:31 GMT 2014
134416410,Care Plus UK,@careplusuk,Sun Apr 18 11:31:40 BST 2010
